"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.922508884E0,-1.053421021E0,-3.094814301E0,3.465688705E0,4.764301586E0
7.930534865E0,-1.240790844E0,-3.220721245E0,3.432708740E0,4.867863654E0
7.938560847E0,-1.607136965E0,-3.339195728E0,3.491003036E0,5.091190385E0
7.946617344E0,-2.158166647E0,-3.446641684E0,3.477068901E0,5.350423377E0
7.954643326E0,-2.756968260E0,-3.585040808E0,3.383832932E0,5.648337533E0
7.962669307E0,-3.346411705E0,-3.740993261E0,3.467671394E0,6.100675928E0
7.970695289E0,-3.910375595E0,-3.928054810E0,3.496304512E0,6.553227993E0
7.978721271E0,-4.237884045E0,-4.044209480E0,3.483985901E0,6.815676728E0
7.986777768E0,-4.435035706E0,-4.104548931E0,3.417252064E0,6.942224089E0
7.994803750E0,-4.498381138E0,-4.230514050E0,3.342075348E0,7.021548947E0
8.002829731E0,-4.522876263E0,-4.234140396E0,3.107946873E0,6.931355448E0
8.010855712E0,-3.757636070E0,-3.808429241E0,2.878022671E0,6.075111243E0
8.018912211E0,-4.123036861E0,-4.336782455E0,2.566483021E0,6.511063671E0
8.026938192E0,-4.242975712E0,-4.869910240E0,1.893863201E0,6.730942465E0
8.034964174E0,-3.652153015E0,-5.246696472E0,1.148902893E0,6.495076857E0
8.042990155E0,-3.528359413E0,-4.668872356E0,9.634771347E-1,5.930933941E0
8.051016136E0,-3.470904350E0,-4.415001869E0,9.175171852E-1,5.690453084E0
8.059072635E0,-3.377991199E0,-4.425168037E0,7.761907578E-1,5.620979345E0
8.067098616E0,-3.234673023E0,-4.337139130E0,6.151299477E-1,5.445389816E0
8.075124598E0,-3.067614079E0,-4.494989395E0,5.727477074E-1,5.472040363E0
8.083150579E0,-3.050731182E0,-4.779036522E0,3.149719238E-1,5.678499638E0
8.091207078E0,-3.065588951E0,-4.909567833E0,1.559505463E-1,5.790165153E0
8.099233059E0,-3.187140465E0,-4.762759209E0,1.720323563E-1,5.733352837E0
8.107259040E0,-3.040009499E0,-4.697272301E0,1.272845268E-1,5.596626320E0
8.115285022E0,-2.927603245E0,-4.683732986E0,4.536104202E-2,5.523610510E0
8.123341519E0,-2.818818331E0,-4.747629166E0,-2.712726593E-2,5.521454099E0
8.131367501E0,-2.749091148E0,-4.799049854E0,-1.412427425E-1,5.532479657E0
8.139393482E0,-2.660801172E0,-4.872403145E0,-2.063856125E-1,5.555427104E0
8.147419463E0,-2.516654730E0,-4.933127403E0,-2.886853218E-1,5.545505948E0
8.155445446E0,-2.533334255E0,-4.891206264E0,-2.567107677E-1,5.514306991E0
8.163501943E0,-2.427506685E0,-4.899221897E0,-2.041730881E-1,5.471457809E0
8.171527925E0,-2.385754824E0,-5.008755207E0,-1.732826233E-1,5.550628944E0
8.179553906E0,-2.541098356E0,-5.086761951E0,-1.131408215E-1,5.687277807E0
8.187579887E0,-2.690059900E0,-5.199978352E0,-8.447170258E-4,5.854587760E0
8.195605869E0,-2.767207146E0,-5.361674786E0,-5.701005459E-2,6.033924265E0
8.203662367E0,-2.711197376E0,-5.547532558E0,2.237212658E-2,6.174642436E0
8.211688349E0,-2.728475809E0,-5.692673206E0,8.382654190E-2,6.313329974E0
8.219714330E0,-2.847517490E0,-5.820573330E0,2.076029778E-1,6.483095614E0
8.227740311E0,-2.669261932E0,-5.992017746E0,2.203698158E-1,6.563367945E0
8.235766293E0,-2.206470251E0,-6.087888718E0,1.978366971E-1,6.478428773E0
8.243822791E0,-1.708813310E0,-6.059102058E0,1.617881060E-1,6.297534126E0
8.251848773E0,-1.491833687E0,-5.765991688E0,1.372737885E-1,5.957438374E0
8.259874754E0,-1.243126392E0,-5.356907845E0,3.218707740E-1,5.508668231E0
8.267900735E0,-1.000415087E0,-4.677904606E0,5.880364776E-1,4.819689694E0
8.275957234E0,-7.629197836E-1,-4.140444279E0,8.387576938E-1,4.292882469E0
8.283983215E0,-6.596282721E-1,-3.838253498E0,1.034296751E0,4.029524679E0
8.292009197E0,-7.591342926E-1,-3.624745369E0,1.197313905E0,3.892123386E0
8.300035178E0,-9.130876064E-1,-3.447301865E0,1.437049747E0,3.844831738E0
8.308061159E0,-9.654407501E-1,-3.144749641E0,1.625220180E0,3.669177944E0
8.316117657E0,-7.910153866E-1,-2.958302498E0,1.489485621E0,3.405264516E0
8.324143638E0,-5.866072178E-1,-2.719218731E0,1.080196619E0,2.984138614E0
8.332169620E0,-4.241180420E-1,-2.282869339E0,7.389072776E-1,2.436668319E0
8.340195601E0,-5.300407410E-1,-1.948567867E0,1.349386275E-1,2.023874589E0
8.348252100E0,-6.761193275E-1,-1.690954685E0,-1.572942585E-1,1.827896763E0
8.356278081E0,-8.343162537E-1,-1.608707428E0,-1.425815523E-1,1.817787859E0
8.364304062E0,-9.211630821E-1,-1.554367542E0,-1.873161793E-1,1.816504124E0
8.372330044E0,-1.047122478E0,-1.472311020E0,-4.906260371E-1,1.872132242E0
8.380386542E0,-1.051170826E0,-1.532848835E0,-6.757479310E-1,1.977680693E0
8.388412524E0,-9.130072594E-1,-1.666754246E0,-7.207645774E-1,2.032523935E0
8.396438505E0,-6.492891312E-1,-1.754763603E0,-7.200640440E-1,2.004810192E0
8.404464486E0,-4.409809113E-1,-1.788821697E0,-6.008365154E-1,1.937872996E0
8.412520985E0,-1.879625320E-1,-1.857093811E0,-3.143491745E-1,1.892866276E0
8.420546966E0,1.001429558E-1,-1.835445881E0,-1.123684645E-2,1.838210124E0
8.428572948E0,4.798407555E-1,-1.856936932E0,4.318693280E-1,1.965953467E0
8.436598929E0,1.105710506E0,-1.829753399E0,7.781909704E-1,2.275120747E0
8.444624910E0,1.270163059E0,-1.724619865E0,1.073354959E0,2.395771013E0
8.452681408E0,1.237797260E0,-1.498445034E0,1.069204569E0,2.218260126E0
8.460707389E0,1.358823299E0,-1.338962078E0,1.021303058E0,2.163857699E0
8.468733372E0,1.497679710E0,-1.280822277E0,9.220718741E-1,2.175722124E0
8.476759353E0,1.661264896E0,-1.146818638E0,8.472282290E-1,2.189244097E0
8.484785334E0,1.780482769E0,-1.026260376E0,8.129317760E-1,2.210019756E0
8.492841832E0,1.901821136E0,-9.783134460E-1,7.731521130E-1,2.274155893E0
8.500867813E0,1.950206757E0,-8.465280533E-1,8.039613962E-1,2.272943040E0
8.508893795E0,2.054167747E0,-7.282700539E-1,9.266162515E-1,2.368248315E0
8.516919776E0,2.128997803E0,-5.689458847E-1,1.049790621E0,2.440981649E0
8.524976275E0,2.195226669E0,-4.180765152E-1,1.117054939E0,2.498323406E0
8.533002256E0,2.311220169E0,-2.709436417E-1,1.092969418E0,2.570939765E0
8.541028237E0,2.445353508E0,6.946086884E-3,1.203061104E0,2.725281278E0
8.549054219E0,2.597618103E0,4.360551834E-1,1.244455576E0,2.913148402E0
8.557110717E0,2.605587006E0,8.518085480E-1,1.201816797E0,2.993163053E0
8.565136699E0,2.536493301E0,1.001763821E0,1.006027460E0,2.906788653E0
8.573162680E0,2.428624153E0,1.064943790E0,8.105679750E-1,2.772966101E0
8.581188661E0,2.367360115E0,1.116928577E0,6.029585600E-1,2.686164996E0
8.589245160E0,2.267575264E0,1.234327316E0,3.654410839E-1,2.607490880E0
8.597271141E0,2.275460243E0,1.225450516E0,1.366538405E-1,2.588073136E0
8.605297123E0,2.318638802E0,1.204225063E0,1.789307594E-2,2.612769423E0
8.613323104E0,2.387993813E0,1.325403214E0,-1.251496673E-1,2.734020952E0
8.621379602E0,2.526515007E0,1.306795597E0,-1.463683844E-1,2.848230419E0
8.629405583E0,2.399913788E0,1.840339661E0,-2.545264959E-1,3.034999175E0
8.637431564E0,2.439688683E0,2.034397125E0,-3.733645082E-1,3.198476760E0
8.645488063E0,2.488302231E0,2.045968533E0,-4.761918187E-1,3.256438834E0
8.653514044E0,2.436026573E0,2.060467005E0,-5.707660317E-1,3.241222548E0
8.661540026E0,2.290455818E0,2.012686014E0,-6.333154440E-1,3.114190312E0
8.669596524E0,2.158078194E0,1.852426767E0,-6.453963518E-1,2.916388669E0
8.677622506E0,2.065666199E0,1.756688595E0,-5.240899324E-1,2.761811348E0
8.685648487E0,2.046461105E0,1.652677059E0,-3.656830788E-1,2.655761403E0
8.693674468E0,2.070791245E0,1.608595371E0,-2.533863783E-1,2.634380402E0
8.701730967E0,2.136398315E0,1.554439545E0,-2.744783163E-1,2.656279053E0
8.709756948E0,2.199715614E0,1.488861084E0,-3.350141048E-1,2.677254295E0
8.717782930E0,2.249820709E0,1.453906536E0,-3.788564205E-1,2.705377908E0
8.725808911E0,2.304156303E0,1.576480389E0,-4.528288841E-1,2.828335320E0
8.733834892E0,2.455945969E0,1.699460030E0,-4.680960178E-1,3.023069446E0
8.741891390E0,2.698740005E0,1.664325237E0,-4.847073555E-1,3.207509522E0
8.749917371E0,2.979754448E0,1.679450512E0,-3.454577923E-1,3.437852771E0
8.757943353E0,3.130423546E0,1.758093834E0,-2.223773003E-1,3.597206857E0
8.765969334E0,3.276252747E0,1.657814980E0,-1.692571640E-1,3.675708170E0
8.774025833E0,3.515912533E0,1.468558311E0,-1.513781548E-1,3.813295137E0
8.782051814E0,3.640139580E0,1.401861668E0,-2.410778999E-1,3.908190227E0
8.790077795E0,3.599005699E0,1.258446217E0,-4.479811192E-1,3.838908176E0
8.798103777E0,3.495033264E0,9.249944687E-1,-7.219977379E-1,3.686753724E0
8.806129758E0,3.468493938E0,7.790136337E-1,-9.548861980E-1,3.680912943E0
8.814186257E0,3.413399696E0,7.721877098E-1,-1.217751265E0,3.705467513E0
8.822212238E0,3.445238590E0,5.645670891E-1,-1.441224575E0,3.776974082E0
8.830238219E0,3.333176136E0,2.428159714E-1,-1.543207884E0,3.681102189E0
8.838264201E0,3.225961208E0,1.267075539E-1,-1.577080727E0,3.593057770E0
8.846290182E0,3.126358986E0,1.520161629E-1,-1.489425182E0,3.466354973E0
8.854346681E0,3.011818886E0,1.014204025E-1,-1.478463888E0,3.356664202E0
8.862372662E0,2.991776943E0,-5.775976181E-2,-1.523983240E0,3.358063487E0
8.870398643E0,2.873480797E0,-2.168974876E-1,-1.569003582E0,3.281113934E0
8.878424625E0,2.690860748E0,-2.282342911E-1,-1.598021984E0,3.137912797E0
8.886481122E0,2.575397491E0,-2.305493355E-1,-1.694017410E0,3.091200450E0
8.894507105E0,2.249409676E0,-2.923779488E-1,-1.863170147E0,2.935427013E0
8.902533086E0,2.066431046E0,-3.098311424E-1,-2.047153234E0,2.925229729E0
8.910559067E0,1.897100925E0,-3.701405525E-1,-2.224273920E0,2.946759308E0
8.918585049E0,1.798665047E0,-4.988369942E-1,-2.327809572E0,2.983744577E0
8.926641546E0,1.643958569E0,-5.346174240E-1,-2.230106115E0,2.821664199E0
8.934667528E0,1.500285149E0,-4.801588058E-1,-1.979147673E0,2.529512506E0
8.942693509E0,1.491757870E0,-4.521474838E-1,-1.812090397E0,2.390282514E0
8.950719490E0,1.467421532E0,-4.146409035E-1,-1.548684359E0,2.173402004E0
8.958745472E0,1.526285172E0,-3.926105499E-1,-1.215782881E0,1.990431481E0
8.966801970E0,1.559875727E0,-4.439411163E-1,-1.045654297E0,1.929686220E0
8.974827952E0,1.467782497E0,-5.319871902E-1,-9.131402969E-1,1.808651717E0
8.982853933E0,1.417908192E0,-6.461644173E-1,-7.887811661E-1,1.746472966E0
8.990879914E0,1.436043501E0,-7.030792236E-1,-6.601023674E-1,1.729819779E0
8.998936413E0,1.435416937E0,-6.990528107E-1,-6.166148186E-1,1.711522845E0
9.006962394E0,1.346798658E0,-7.111763954E-1,-7.396059036E-1,1.693120015E0
9.014988376E0,1.210537195E0,-7.998471260E-1,-8.179364204E-1,1.665585697E0
9.023044874E0,1.086229086E0,-8.614382744E-1,-9.111366272E-1,1.658957348E0
9.031070856E0,8.905544281E-1,-9.327530861E-1,-8.851256371E-1,1.564149258E0
9.039096837E0,9.126650095E-1,-1.026472092E0,-8.977847099E-1,1.640920400E0
9.047122818E0,9.507535696E-1,-9.499936104E-1,-1.029444695E0,1.692978614E0
9.055179316E0,9.586112499E-1,-8.462719917E-1,-1.077760220E0,1.672327391E0
9.063205297E0,9.791083336E-1,-7.241768837E-1,-1.027062893E0,1.593092425E0
9.071231279E0,9.758422375E-1,-6.747503281E-1,-9.817209244E-1,1.539913001E0
9.079287777E0,7.675867081E-1,-7.584853172E-1,-1.031027794E0,1.492483716E0
9.087313759E0,5.657793283E-1,-8.966255188E-1,-1.135732651E0,1.553683437E0
9.095339740E0,3.488593400E-1,-1.009245872E0,-1.214446545E0,1.617145782E0
9.103365721E0,4.125541449E-2,-1.161093712E0,-1.245314121E0,1.703128849E0
9.111422220E0,-2.532529831E-1,-1.368749619E0,-1.310307503E0,1.911679456E0
9.119448201E0,-6.340125799E-1,-1.478705406E0,-1.209454536E0,2.012789583E0
9.127474183E0,-1.083101034E0,-1.495570660E0,-1.049053669E0,2.123759179E0
9.135530682E0,-1.346294403E0,-1.566881657E0,-1.030308723E0,2.308497956E0
9.143556663E0,-1.531396866E0,-1.650605679E0,-9.444842339E-1,2.441664583E0
9.151582644E0,-1.698832750E0,-1.692381859E0,-9.781351089E-1,2.589775543E0
9.159639142E0,-1.750415087E0,-1.704210758E0,-7.903156281E-1,2.567661597E0
9.167665123E0,-1.327352047E0,-1.942424774E0,-7.675414085E-1,2.474671145E0
9.175691105E0,-1.482651234E0,-1.590191841E0,-6.756505966E-1,2.276723194E0
9.183747603E0,-1.470202208E0,-1.251598358E0,-6.078057289E-1,2.024208681E0
9.191773585E0,-9.131507874E-1,-1.203218460E0,-3.389606476E-1,1.548054697E0
9.199799566E0,-3.197677135E-1,-1.358208179E0,9.542942047E-3,1.395375189E0
9.207825547E0,-1.128842831E-1,-1.294838428E0,-1.873636246E-2,1.299884790E0
9.215882046E0,-4.377102852E-2,-1.135130882E0,-2.369046211E-1,1.160414505E0
9.223908027E0,2.755212784E-2,-1.095347881E0,-3.692388535E-1,1.156236754E0
9.231934009E0,4.068470001E-2,-1.174044132E0,-5.649714470E-1,1.303544247E0
9.239990506E0,4.218077660E-2,-1.236436367E0,-6.735787392E-1,1.408638501E0
9.248016489E0,5.065464973E-2,-1.148707867E0,-8.432335854E-1,1.425881670E0
9.256042470E0,4.966711998E-2,-1.116294384E0,-1.045449257E0,1.530210483E0
9.264068451E0,2.884242535E-1,-1.206689835E0,-1.208872795E0,1.732241999E0
9.272124949E0,5.735673904E-1,-1.182423115E0,-1.340636253E0,1.877341082E0
9.280150930E0,7.561476231E-1,-1.074288368E0,-1.358087063E0,1.889511894E0
9.288176912E0,9.223415852E-1,-9.811344147E-1,-1.322023392E0,1.887083620E0
9.296233410E0,9.059262276E-1,-9.056968689E-1,-1.426058292E0,1.916932811E0
9.304259392E0,7.577719688E-1,-7.294573784E-1,-1.330340862E0,1.695916635E0
9.312285373E0,4.970068932E-1,-6.228895187E-1,-1.193016052E0,1.434675749E0
9.320341872E0,4.623968601E-1,-6.563987732E-1,-1.071928978E0,1.339291581E0
9.328367853E0,4.584341049E-1,-6.886544228E-1,-8.500456810E-1,1.186163733E0
9.336393834E0,4.327645302E-1,-7.271761894E-1,-6.098823547E-1,1.043085249E0
9.344419816E0,2.823235989E-1,-7.135300636E-1,-4.711198807E-1,9.004363987E-1
9.352476313E0,3.261251450E-1,-7.918660641E-1,-4.842729568E-1,9.838342189E-1
9.360502296E0,3.974065781E-1,-8.744280338E-1,-1.733660698E-1,9.760185289E-1
9.368558794E0,3.009169102E-1,-8.596596718E-1,1.658973694E-1,9.257902977E-1
9.376584775E0,1.734964848E-1,-8.121986389E-1,2.354907990E-1,8.632633293E-1
9.384610756E0,1.484475136E-1,-8.507862091E-1,2.830171585E-1,9.088303196E-1
9.392667255E0,1.175489426E-1,-8.123414516E-1,4.537134171E-1,9.378551342E-1
9.400693236E0,1.104121208E-1,-7.746388912E-1,6.981353760E-1,1.048641622E0
9.408719217E0,9.352183342E-2,-7.905426025E-1,8.810081482E-1,1.187383382E0
9.416745199E0,2.337012291E-1,-8.415200710E-1,1.118314743E0,1.418943325E0
9.424801698E0,3.099956512E-1,-9.182920456E-1,1.327322960E0,1.643515690E0
9.432827679E0,2.305996418E-1,-9.773998260E-1,1.636755943E0,1.920275145E0
9.440853660E0,6.198644638E-3,-1.060039520E0,1.905958176E0,2.180916957E0
9.448910158E0,-2.997713089E-1,-1.103858113E0,2.101019859E0,2.392206099E0
9.456936139E0,-6.585295200E-1,-1.065529585E0,2.197784424E0,2.529678003E0
9.464962121E0,-9.408657551E-1,-1.073669553E0,2.204416275E0,2.626298877E0
9.472988102E0,-1.090671301E0,-1.089630485E0,2.178894997E0,2.669165017E0
9.481044601E0,-1.019253492E0,-1.110833168E0,2.093679428E0,2.579984798E0
9.489070582E0,-8.943848610E-1,-1.136699796E0,2.113383293E0,2.560937260E0
9.497096563E0,-7.125856876E-1,-1.124546409E0,2.116966248E0,2.500785693E0
9.505153062E0,-5.835847855E-1,-1.141297817E0,2.017535210E0,2.390309652E0
9.513179043E0,-5.219759941E-1,-1.084681392E0,2.045173645E0,2.373126187E0
9.521205025E0,-4.340050220E-1,-1.066270351E0,2.058418274E0,2.358469549E0
9.529261523E0,-4.642686844E-1,-1.017794251E0,2.062825203E0,2.346635542E0
9.537287505E0,-5.610804558E-1,-1.045717955E0,2.027995110E0,2.349702424E0
9.545313486E0,-6.660468578E-1,-1.026090145E0,2.009412766E0,2.352492097E0
9.553369984E0,-8.020524979E-1,-1.075796366E0,2.030372620E0,2.433729444E0
9.561395965E0,-8.863537312E-1,-1.142743945E0,2.069970131E0,2.525126334E0
9.569421946E0,-9.965176582E-1,-1.166902423E0,2.160443306E0,2.649947921E0
9.577478445E0,-1.081710339E0,-1.167069554E0,2.356101036E0,2.843125163E0
9.585504426E0,-1.147366762E0,-1.211196065E0,2.443881035E0,2.959054056E0
9.593530408E0,-1.235460520E0,-1.322911501E0,2.437642097E0,3.036207590E0
9.601556389E0,-1.351607800E0,-1.459686995E0,2.525814056E0,3.215161958E0
9.609612888E0,-1.622925043E0,-1.528497219E0,2.638215065E0,3.454036504E0
9.617638869E0,-1.884396791E0,-1.642531991E0,2.703319550E0,3.681955893E0
9.625664850E0,-2.079253674E0,-1.825197935E0,2.764767647E0,3.911340369E0
9.633721348E0,-2.161911964E0,-2.045101643E0,2.869882584E0,4.134311323E0
9.641747330E0,-2.296221495E0,-2.260050058E0,2.983823776E0,4.391316858E0
9.649773312E0,-2.453900814E0,-2.516498327E0,3.140547752E0,4.713537230E0
9.657829810E0,-2.601319313E0,-2.705348492E0,3.261154175E0,4.972011583E0
9.665855791E0,-2.689589500E0,-2.826539278E0,3.243779182E0,5.073984564E0
9.673881772E0,-2.702477217E0,-2.921958447E0,3.077752113E0,5.031280388E0
9.681907753E0,-2.609553337E0,-3.041823864E0,2.874188423E0,4.931877952E0
9.689964252E0,-2.369304895E0,-3.152817965E0,2.505533218E0,4.672425870E0
9.697990234E0,-2.136406660E0,-3.372301817E0,2.219033241E0,4.567358261E0
9.706016215E0,-2.037031412E0,-3.448079824E0,1.975173950E0,4.465429832E0
9.714042196E0,-1.941138506E0,-3.539039373E0,1.748360634E0,4.398816124E0
9.722098695E0,-1.721762180E0,-3.635100842E0,1.523495674E0,4.301100115E0
9.730124676E0,-1.597728491E0,-3.617054224E0,1.341850281E0,4.175689137E0
9.738150658E0,-1.507922649E0,-3.530718803E0,1.170633316E0,4.013749911E0
9.746176639E0,-1.509238005E0,-3.415698051E0,1.017212391E0,3.870337657E0
9.754233137E0,-1.659922838E0,-3.275922537E0,9.030556679E-1,3.781867506E0
9.762259119E0,-1.953679085E0,-3.036138296E0,6.721296310E-1,3.672431886E0
9.770285100E0,-2.171000242E0,-2.773303747E0,3.336744308E-1,3.537766859E0
9.778341598E0,-2.225070238E0,-2.465079069E0,-2.635049820E-2,3.320880415E0
9.786367579E0,-2.274170637E0,-2.257605553E0,-4.062571526E-1,3.230120709E0
9.794393561E0,-2.352959394E0,-2.141839027E0,-6.542320251E-1,3.248370649E0
9.802450059E0,-2.399222136E0,-1.974915504E0,-8.345150948E-1,3.217603697E0
9.810476041E0,-2.448295832E0,-1.837281704E0,-8.831906319E-1,3.185872287E0
9.818502022E0,-2.629132986E0,-1.676590443E0,-8.211808205E-1,3.224536201E0
9.826528003E0,-2.816082001E0,-1.524930000E0,-6.084742546E-1,3.259750030E0
9.834584502E0,-2.844970942E0,-1.523103714E0,-3.617382050E-1,3.247238690E0
9.842610483E0,-2.899435997E0,-1.539883137E0,-4.331636429E-2,3.283267501E0
9.850636465E0,-2.907027483E0,-1.504862309E0,3.064608574E-1,3.287755710E0
9.858692962E0,-2.761740208E0,-1.546792030E0,5.426511765E-1,3.211579807E0
9.866718944E0,-2.601828575E0,-1.613267422E0,7.346396446E-1,3.148307341E0
9.874744925E0,-2.591878891E0,-1.646425247E0,8.794813156E-1,3.194063190E0
9.882770907E0,-2.568543434E0,-1.664913177E0,1.019981384E0,3.226408729E0
9.890827405E0,-2.502089500E0,-1.824320316E0,1.148491383E0,3.302669971E0
9.898853386E0,-2.495868444E0,-1.929924011E0,1.288177967E0,3.407839265E0
9.906879368E0,-2.532588243E0,-2.093476295E0,1.474743366E0,3.601598840E0
9.914905349E0,-2.525873184E0,-2.230288982E0,1.633572578E0,3.744700743E0
9.922961848E0,-2.259773254E0,-2.428559303E0,1.853729725E0,3.800103860E0
9.930987829E0,-1.752831459E0,-2.644002914E0,1.946015835E0,3.721578585E0
9.939013810E0,-9.989392757E-1,-2.825007439E0,1.958216190E0,3.579547088E0
9.947070309E0,-3.436471224E-1,-2.821063995E0,2.024476528E0,3.489269354E0
9.955096290E0,-1.731519699E-1,-2.726422787E0,2.145034313E0,3.473403953E0
9.963122272E0,-2.513234615E-1,-2.570777893E0,2.125133514E0,3.344884888E0
9.971178769E0,-4.517173767E-1,-2.502878666E0,2.006467819E0,3.239500473E0
9.979204751E0,-8.811646700E-1,-2.516765594E0,1.826190948E0,3.231955076E0
9.987230732E0,-1.468936920E0,-2.680235863E0,1.545675516E0,3.424989453E0
9.995256714E0,-1.804446340E0,-2.854913712E0,1.275000095E0,3.610011653E0
1.000331321E1,-1.835881829E0,-2.991653442E0,9.417033195E-1,3.634179075E0
1.001133919E1,-1.793003678E0,-3.004571438E0,6.848051548E-1,3.565286779E0
1.001936518E1,-1.564860106E0,-3.010307789E0,4.248673916E-1,3.419247349E0
1.002739116E1,-1.356483579E0,-3.055181503E0,1.065716743E-1,3.344478919E0
1.003544766E1,-1.327770472E0,-3.020323277E0,-4.421424866E-2,3.299588159E0
1.004347364E1,-1.389558554E0,-3.010401726E0,-1.357305050E-1,3.318405384E0
1.005149962E1,-1.537233591E0,-3.111275196E0,-1.844456196E-1,3.475218072E0
1.005955612E1,-1.719464064E0,-3.377666950E0,-1.504269838E-1,3.793127861E0
1.006758210E1,-2.007923603E0,-3.572541237E0,-1.219880581E-2,4.098165064E0
1.007560808E1,-2.367444038E0,-3.693006992E0,1.322603226E-1,4.388688268E0
1.008363406E1,-2.505964279E0,-3.908728123E0,1.828241348E-1,4.646658710E0
1.009169056E1,-2.062107325E0,-4.063998222E0,2.298144102E-1,4.563023431E0
1.009971654E1,-1.317957520E0,-3.906933784E0,3.416970968E-1,4.137378461E0
1.010774252E1,-7.572641373E-1,-3.446912766E0,3.738842010E-1,3.548865450E0
1.011576850E1,-4.041683674E-1,-2.948757172E0,3.809536695E-1,3.000607709E0
1.012382500E1,5.861711502E-2,-2.544736385E0,3.915346861E-1,2.575348258E0
1.013185098E1,2.448399067E-1,-2.310470104E0,5.122203231E-1,2.379199097E0
1.013987696E1,3.064651489E-1,-2.159596443E0,7.050406337E-1,2.292348137E0
1.014790294E1,3.649010658E-1,-2.127857208E0,9.700278044E-1,2.366829742E0
1.015595944E1,2.970170975E-1,-2.118897438E0,1.175374985E0,2.441198858E0
1.016398542E1,8.465719223E-2,-2.146849155E0,1.448372126E0,2.591121369E0
1.017201141E1,-1.084799767E-1,-2.231586456E0,1.633056402E0,2.767421043E0
1.018003739E1,-3.390679359E-1,-2.413924217E0,1.702532053E0,2.973316765E0
1.018809389E1,-4.961900711E-1,-2.550670624E0,1.707118034E0,3.109079800E0
1.019611987E1,-6.691293716E-1,-2.659058571E0,1.676611900E0,3.213931247E0
1.020414585E1,-7.220039368E-1,-2.722407818E0,1.660805464E0,3.269719988E0
1.021217183E1,-6.332507133E-1,-2.694989204E0,1.533814669E0,3.164895056E0
1.022022833E1,-5.909705162E-1,-2.639657497E0,1.334271550E0,3.016176126E0
1.022825431E1,-6.838717461E-1,-2.573421001E0,1.226888657E0,2.931796717E0
1.023628029E1,-7.344040871E-1,-2.493906975E0,1.179417014E0,2.854811002E0
1.024430627E1,-5.566086769E-1,-2.347567558E0,1.223896861E0,2.705329959E0
1.025236277E1,-4.443597794E-1,-2.127602100E0,1.306659937E0,2.536041502E0
1.026038875E1,-3.496751785E-1,-1.826780319E0,1.445083380E0,2.355348178E0
1.026841473E1,-1.390609741E-1,-1.609725475E0,1.492725730E0,2.199723657E0
1.027644071E1,-8.160066605E-2,-1.470822334E0,1.569595098E0,2.152581190E0
